Secretaria;Municipio;Descricao;Mat. Total;Mat. Semipresencial;Mat. Presencial;Quantidade de Turmas;Enturmados;Não Enturmados;Status
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063548 - ROBERTO JOSE BASTOS MACAMBIRA EEIEF - 5º Ano| Ensino Fundamental | Regular | Tarde;34;0;34;1;34;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063521 - ROSA BRAZ COELHO EEIEF;28;0;28;2;28;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063521 - ROSA BRAZ COELHO EEIEF - Multi | Ensino Fundamental | Regular | Integral (40h);28;0;28;2;28;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23193166 - SANTA JOANA DARC EEIEF;46;0;46;3;46;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23193166 - SANTA JOANA DARC EEIEF - 5º Ano| Ensino Fundamental | Regular | Tarde;11;0;11;1;11;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23193166 - SANTA JOANA DARC EEIEF - Multi | Ensino Fundamental | Regular | Manhã;35;0;35;2;35;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23064315 - SANTA RITA CATARINA EEIEF;82;0;82;6;82;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23064315 - SANTA RITA CATARINA EEIEF - 6º Ano| Ensino Fundamental | Regular | Integral (40h);11;0;11;1;11;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23064315 - SANTA RITA CATARINA EEIEF - 7º Ano| Ensino Fundamental | Regular | Integral (40h);11;0;11;1;11;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23064315 - SANTA RITA CATARINA EEIEF - 8º Ano| Ensino Fundamental | Regular | Integral (40h);12;0;12;1;12;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23064315 - SANTA RITA CATARINA EEIEF - 9º Ano| Ensino Fundamental | Regular | Integral (40h);12;0;12;1;12;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23064315 - SANTA RITA CATARINA EEIEF - Multi | Ensino Fundamental | Regular | Integral (40h);36;0;36;2;36;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063530 - SAO SEBASTIAO EEIEF;380;0;380;10;380;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063530 - SAO SEBASTIAO EEIEF - 1º Ano| Ensino Fundamental | Regular | Manhã;35;0;35;1;35;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063530 - SAO SEBASTIAO EEIEF - 2º Ano| Ensino Fundamental | Regular | Tarde;37;0;37;1;37;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063530 - SAO SEBASTIAO EEIEF - 3º Ano| Ensino Fundamental | Regular | Tarde;34;0;34;1;34;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063530 - SAO SEBASTIAO EEIEF - 4º Ano| Ensino Fundamental | Regular | Manhã;30;0;30;1;30;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063530 - SAO SEBASTIAO EEIEF - 4º Ano| Ensino Fundamental | Regular | Tarde;31;0;31;1;31;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063530 - SAO SEBASTIAO EEIEF - 5º Ano| Ensino Fundamental | Regular | Manhã;41;0;41;1;41;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063530 - SAO SEBASTIAO EEIEF - 6º Ano| Ensino Fundamental | Regular | Manhã;43;0;43;1;43;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063530 - SAO SEBASTIAO EEIEF - 7º Ano| Ensino Fundamental | Regular | Tarde;41;0;41;1;41;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063530 - SAO SEBASTIAO EEIEF - 8º Ano| Ensino Fundamental | Regular | Tarde;46;0;46;1;46;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063530 - SAO SEBASTIAO EEIEF - 9º Ano| Ensino Fundamental | Regular | Manhã;42;0;42;1;42;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063963 - SAUL GOMES DE MATOS EEIEF;167;0;167;9;166;1;Atenção (Não Enturmados)
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063963 - SAUL GOMES DE MATOS EEIEF - 1º Ano| Ensino Fundamental | Regular | Integral (40h);24;0;24;1;24;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063963 - SAUL GOMES DE MATOS EEIEF - 2º Ano| Ensino Fundamental | Regular | Manhã;19;0;19;1;19;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063963 - SAUL GOMES DE MATOS EEIEF - 3º Ano| Ensino Fundamental | Regular | Tarde;16;0;16;1;16;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063963 - SAUL GOMES DE MATOS EEIEF - 4º Ano| Ensino Fundamental | Regular | Tarde;17;0;17;1;17;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063963 - SAUL GOMES DE MATOS EEIEF - 5º Ano| Ensino Fundamental | Regular | Manhã;19;0;19;1;18;1;Atenção (Não Enturmados)
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063963 - SAUL GOMES DE MATOS EEIEF - 6º Ano| Ensino Fundamental | Regular | Manhã;16;0;16;1;16;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063963 - SAUL GOMES DE MATOS EEIEF - 7º Ano| Ensino Fundamental | Regular | Tarde;21;0;21;1;21;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063963 - SAUL GOMES DE MATOS EEIEF - 8º Ano| Ensino Fundamental | Regular | Integral (40h);22;0;22;1;22;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063963 - SAUL GOMES DE MATOS EEIEF - 9º Ano| Ensino Fundamental | Regular | Integral (40h);13;0;13;1;13;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23329025 - SEBASTIAO BEZERRA DOS SANTOS EEIEF;946;0;946;37;945;1;Atenção (Não Enturmados)
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23329025 - SEBASTIAO BEZERRA DOS SANTOS EEIEF - 1º Ano| Ensino Fundamental | Regular | Manhã;41;0;41;2;40;1;Atenção (Não Enturmados)
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23329025 - SEBASTIAO BEZERRA DOS SANTOS EEIEF - 1º Ano| Ensino Fundamental | Regular | Tarde;41;0;41;2;41;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23329025 - SEBASTIAO BEZERRA DOS SANTOS EEIEF - 2º Ano| Ensino Fundamental | Regular | Manhã;65;0;65;3;65;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23329025 - SEBASTIAO BEZERRA DOS SANTOS EEIEF - 2º Ano| Ensino Fundamental | Regular | Tarde;48;0;48;2;48;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23329025 - SEBASTIAO BEZERRA DOS SANTOS EEIEF - 3º Ano| Ensino Fundamental | Regular | Manhã;59;0;59;3;59;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23329025 - SEBASTIAO BEZERRA DOS SANTOS EEIEF - 3º Ano| Ensino Fundamental | Regular | Tarde;48;0;48;2;48;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23329025 - SEBASTIAO BEZERRA DOS SANTOS EEIEF - 4º Ano| Ensino Fundamental | Regular | Manhã;64;0;64;3;64;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23329025 - SEBASTIAO BEZERRA DOS SANTOS EEIEF - 4º Ano| Ensino Fundamental | Regular | Tarde;55;0;55;2;55;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23329025 - SEBASTIAO BEZERRA DOS SANTOS EEIEF - 5º Ano| Ensino Fundamental | Regular | Manhã;69;0;69;3;69;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23329025 - SEBASTIAO BEZERRA DOS SANTOS EEIEF - 5º Ano| Ensino Fundamental | Regular | Tarde;50;0;50;3;50;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23329025 - SEBASTIAO BEZERRA DOS SANTOS EEIEF - 6º Ano| Ensino Fundamental | Regular | Manhã;39;0;39;1;39;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23329025 - SEBASTIAO BEZERRA DOS SANTOS EEIEF - 6º Ano| Ensino Fundamental | Regular | Tarde;82;0;82;3;82;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23329025 - SEBASTIAO BEZERRA DOS SANTOS EEIEF - 7º Ano| Ensino Fundamental | Regular | Manhã;77;0;77;2;77;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23329025 - SEBASTIAO BEZERRA DOS SANTOS EEIEF - 7º Ano| Ensino Fundamental | Regular | Tarde;41;0;41;1;41;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23329025 - SEBASTIAO BEZERRA DOS SANTOS EEIEF - 8º Ano| Ensino Fundamental | Regular | Integral (40h);92;0;92;3;92;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23329025 - SEBASTIAO BEZERRA DOS SANTOS EEIEF - 9º Ano| Ensino Fundamental | Regular | Integral (40h);75;0;75;2;75;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063556 - TECLA GONZAGA SALES EEF;229;0;229;10;229;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063556 - TECLA GONZAGA SALES EEF - 1º Ano| Ensino Fundamental | Regular | Integral (40h);23;0;23;1;23;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063556 - TECLA GONZAGA SALES EEF - 2º Ano| Ensino Fundamental | Regular | Integral (40h);24;0;24;1;24;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063556 - TECLA GONZAGA SALES EEF - 3º Ano| Ensino Fundamental | Regular | Manhã;20;0;20;1;20;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063556 - TECLA GONZAGA SALES EEF - 4º Ano| Ensino Fundamental | Regular | Tarde;23;0;23;1;23;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063556 - TECLA GONZAGA SALES EEF - 5º Ano| Ensino Fundamental | Regular | Manhã;18;0;18;1;18;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063556 - TECLA GONZAGA SALES EEF - 5º Ano| Ensino Fundamental | Regular | Tarde;18;0;18;1;18;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063556 - TECLA GONZAGA SALES EEF - 6º Ano| Ensino Fundamental | Regular | Manhã;34;0;34;1;34;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063556 - TECLA GONZAGA SALES EEF - 7º Ano| Ensino Fundamental | Regular | Tarde;18;0;18;1;18;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063556 - TECLA GONZAGA SALES EEF - 8º Ano| Ensino Fundamental | Regular | Integral (40h);23;0;23;1;23;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063556 - TECLA GONZAGA SALES EEF - 9º Ano| Ensino Fundamental | Regular | Integral (40h);28;0;28;1;28;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063033 - TIO MANUEL EEIEF;56;0;56;4;56;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063033 - TIO MANUEL EEIEF - 1º Ano| Ensino Fundamental | Regular | Manhã;15;0;15;1;15;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063033 - TIO MANUEL EEIEF - 1º Ano| Ensino Fundamental | Regular | Tarde;11;0;11;1;11;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063033 - TIO MANUEL EEIEF - 2º Ano| Ensino Fundamental | Regular | Manhã;15;0;15;1;15;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063033 - TIO MANUEL EEIEF - 2º Ano| Ensino Fundamental | Regular | Tarde;15;0;15;1;15;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063572 - TIRADENTES EEIEF;670;0;670;24;670;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063572 - TIRADENTES EEIEF - 1º Ano| Ensino Fundamental | Regular | Manhã;40;0;40;2;40;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063572 - TIRADENTES EEIEF - 1º Ano| Ensino Fundamental | Regular | Tarde;24;0;24;1;24;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063572 - TIRADENTES EEIEF - 2º Ano| Ensino Fundamental | Regular | Manhã;50;0;50;2;50;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063572 - TIRADENTES EEIEF - 2º Ano| Ensino Fundamental | Regular | Tarde;28;0;28;1;28;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063572 - TIRADENTES EEIEF - 3º Ano| Ensino Fundamental | Regular | Manhã;36;0;36;1;36;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063572 - TIRADENTES EEIEF - 3º Ano| Ensino Fundamental | Regular | Tarde;50;0;50;2;50;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063572 - TIRADENTES EEIEF - 4º Ano| Ensino Fundamental | Regular | Manhã;34;0;34;1;34;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063572 - TIRADENTES EEIEF - 4º Ano| Ensino Fundamental | Regular | Tarde;47;0;47;2;47;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063572 - TIRADENTES EEIEF - 5º Ano| Ensino Fundamental | Regular | Manhã;48;0;48;2;48;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063572 - TIRADENTES EEIEF - 5º Ano| Ensino Fundamental | Regular | Tarde;40;0;40;2;40;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063572 - TIRADENTES EEIEF - 6º Ano| Ensino Fundamental | Regular | Manhã;37;0;37;1;37;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063572 - TIRADENTES EEIEF - 6º Ano| Ensino Fundamental | Regular | Tarde;28;0;28;1;28;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063572 - TIRADENTES EEIEF - 7º Ano| Ensino Fundamental | Regular | Manhã;31;0;31;1;31;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063572 - TIRADENTES EEIEF - 7º Ano| Ensino Fundamental | Regular | Tarde;27;0;27;1;27;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063572 - TIRADENTES EEIEF - 8º Ano| Ensino Fundamental | Regular | Manhã;39;0;39;1;39;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063572 - TIRADENTES EEIEF - 8º Ano| Ensino Fundamental | Regular | Tarde;36;0;36;1;36;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063572 - TIRADENTES EEIEF - 9º Ano| Ensino Fundamental | Regular | Manhã;41;0;41;1;41;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063572 - TIRADENTES EEIEF - 9º Ano| Ensino Fundamental | Regular | Tarde;34;0;34;1;34;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23233524 - VERONICA MARIA SILVA DE MENEZES EEIEF;280;0;280;13;280;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23233524 - VERONICA MARIA SILVA DE MENEZES EEIEF - 1º Ano| Ensino Fundamental | Regular | Manhã;16;0;16;1;16;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23233524 - VERONICA MARIA SILVA DE MENEZES EEIEF - 1º Ano| Ensino Fundamental | Regular | Tarde;16;0;16;1;16;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23233524 - VERONICA MARIA SILVA DE MENEZES EEIEF - 2º Ano| Ensino Fundamental | Regular | Manhã;15;0;15;1;15;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23233524 - VERONICA MARIA SILVA DE MENEZES EEIEF - 2º Ano| Ensino Fundamental | Regular | Tarde;11;0;11;1;11;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23233524 - VERONICA MARIA SILVA DE MENEZES EEIEF - 3º Ano| Ensino Fundamental | Regular | Manhã;20;0;20;1;20;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23233524 - VERONICA MARIA SILVA DE MENEZES EEIEF - 3º Ano| Ensino Fundamental | Regular | Tarde;21;0;21;1;21;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23233524 - VERONICA MARIA SILVA DE MENEZES EEIEF - 4º Ano| Ensino Fundamental | Regular | Manhã;21;0;21;1;21;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23233524 - VERONICA MARIA SILVA DE MENEZES EEIEF - 4º Ano| Ensino Fundamental | Regular | Tarde;18;0;18;1;18;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23233524 - VERONICA MARIA SILVA DE MENEZES EEIEF - 5º Ano| Ensino Fundamental | Regular | Manhã;28;0;28;1;28;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23233524 - VERONICA MARIA SILVA DE MENEZES EEIEF - 6º Ano| Ensino Fundamental | Regular | Tarde;33;0;33;1;33;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23233524 - VERONICA MARIA SILVA DE MENEZES EEIEF - 7º Ano| Ensino Fundamental | Regular | Integral (40h);32;0;32;1;32;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23233524 - VERONICA MARIA SILVA DE MENEZES EEIEF - 8º Ano| Ensino Fundamental | Regular | Integral (40h);28;0;28;1;28;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23233524 - VERONICA MARIA SILVA DE MENEZES EEIEF - 9º Ano| Ensino Fundamental | Regular | Integral (40h);21;0;21;1;21;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063602 - VICENTE TORQUATO DE ARAUJO EEIEF;109;0;109;8;109;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063602 - VICENTE TORQUATO DE ARAUJO EEIEF - 3º Ano| Ensino Fundamental | Regular | Integral (40h);12;0;12;1;12;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063602 - VICENTE TORQUATO DE ARAUJO EEIEF - 4º Ano| Ensino Fundamental | Regular | Manhã;13;0;13;1;13;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063602 - VICENTE TORQUATO DE ARAUJO EEIEF - 5º Ano| Ensino Fundamental | Regular | Tarde;16;0;16;1;16;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063602 - VICENTE TORQUATO DE ARAUJO EEIEF - 6º Ano| Ensino Fundamental | Regular | Manhã;15;0;15;1;15;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063602 - VICENTE TORQUATO DE ARAUJO EEIEF - 7º Ano| Ensino Fundamental | Regular | Tarde;16;0;16;1;16;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063602 - VICENTE TORQUATO DE ARAUJO EEIEF - 8º Ano| Ensino Fundamental | Regular | Integral (40h);10;0;10;1;10;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063602 - VICENTE TORQUATO DE ARAUJO EEIEF - 9º Ano| Ensino Fundamental | Regular | Integral (40h);12;0;12;1;12;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063602 - VICENTE TORQUATO DE ARAUJO EEIEF - Multi | Ensino Fundamental | Regular | Integral (40h);15;0;15;1;15;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23064307 - YARA GUERRA SILVA EEIEF;27;0;27;2;27;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23064307 - YARA GUERRA SILVA EEIEF - Multi | Ensino Fundamental | Regular | Integral (40h);27;0;27;2;27;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23064307 - YARA GUERRA SILVA EEIEF - Unificada (0 a 5 anos)| Educação Infantil | Regular | Manhã;0;0;0;0;0;0;OK
SECRETARIA MUNICIPAL DE EUSEBIO-CE;;TOTAL SECRETARIA;12057;0;12057;480;11992;65;Atenção (Não Enturmados)
SECRETARIA MUNICIPAL DE EUSEBIO-CE;EUSEBIO;23231238 - ADELINO BEZERRA EEIEF;109;0;109;5;109;0;OK
SECRETARIA MUNICIPAL DE EUSEBIO-CE;EUSEBIO;23231238 - ADELINO BEZERRA EEIEF - 1º Ano| Ensino Fundamental | Regular | Integral (40h);37;0;37;2;37;0;OK
SECRETARIA MUNICIPAL DE EUSEBIO-CE;EUSEBIO;23231238 - ADELINO BEZERRA EEIEF - 2º Ano| Ensino Fundamental | Regular | Integral (40h);47;0;47;2;47;0;OK
SECRETARIA MUNICIPAL DE EUSEBIO-CE;EUSEBIO;23231238 - ADELINO BEZERRA EEIEF - Pré-escola (4 e 5 anos)| Educação Infantil | Regular | Integral (40h);25;0;25;1;25;0;OK
SECRETARIA MUNICIPAL DE EUSEBIO-CE;EUSEBIO;23252065 - ALMIR FERREIRA DA SILVA CEI;69;0;69;5;69;0;OK
SECRETARIA MUNICIPAL DE EUSEBIO-CE;EUSEBIO;23252065 - ALMIR FERREIRA DA SILVA CEI - Creche (0 a 3 anos)| Educação Infantil | Regular | Integral (40h);69;0;69;5;69;0;OK
SECRETARIA MUNICIPAL DE EUSEBIO-CE;EUSEBIO;23064358 - AUTODROMO EEIEF DO;209;0;209;12;206;3;Atenção (Não Enturmados)
SECRETARIA MUNICIPAL DE EUSEBIO-CE;EUSEBIO;23064358 - AUTODROMO EEIEF DO - 3º Ano| Ensino Fundamental | Regular | Integral (40h);62;0;62;2;62;0;OK
SECRETARIA MUNICIPAL DE EUSEBIO-CE;EUSEBIO;23064358 - AUTODROMO EEIEF DO - 4º Ano| Ensino Fundamental | Regular | Integral (40h);41;0;41;2;41;0;OK
SECRETARIA MUNICIPAL DE EUSEBIO-CE;EUSEBIO;23064358 - AUTODROMO EEIEF DO - 5º Ano| Ensino Fundamental | Regular | Integral (40h);28;0;28;2;27;1;Atenção (Não Enturmados)
SECRETARIA MUNICIPAL DE EUSEBIO-CE;EUSEBIO;23064358 - AUTODROMO EEIEF DO - 6º Ano| Ensino Fundamental | Regular | Integral (40h);32;0;32;2;32;0;OK
SECRETARIA MUNICIPAL DE EUSEBIO-CE;EUSEBIO;23064358 - AUTODROMO EEIEF DO - 7º Ano| Ensino Fundamental | Regular | Integral (40h);22;0;22;2;20;2;Atenção (Não Enturmados)
SECRETARIA MUNICIPAL DE EUSEBIO-CE;EUSEBIO;23064358 - AUTODROMO EEIEF DO - 8º Ano| Ensino Fundamental | Regular | Integral (40h);23;0;23;1;23;0;OK
SECRETARIA MUNICIPAL DE EUSEBIO-CE;EUSEBIO;23064358 - AUTODROMO EEIEF DO - 9º Ano| Ensino Fundamental | Regular | Integral (40h);1;0;1;1;1;0;OK
SECRETARIA MUNICIPAL DE EUSEBIO-CE;EUSEBIO;23277602 - CEI ALISSON SILVA DOS SANTOS;234;0;234;10;234;0;OK
SECRETARIA MUNICIPAL DE EUSEBIO-CE;EUSEBIO;23277602 - CEI ALISSON SILVA DOS SANTOS - Creche (0 a 3 anos)| Educação Infantil | Regular | Integral (40h);189;0;189;8;189;0;OK
SECRETARIA MUNICIPAL DE EUSEBIO-CE;EUSEBIO;23277602 - CEI ALISSON SILVA DOS SANTOS - Pré-escola (4 e 5 anos)| Educação Infantil | Regular | Integral (40h);45;0;45;2;45;0;OK
SECRETARIA MUNICIPAL DE EUSEBIO-CE;EUSEBIO;23282843 - CEI JOSE FACANHA DA SILVA;96;0;96;7;62;34;Atenção (Não Enturmados)
SECRETARIA MUNICIPAL DE EUSEBIO-CE;EUSEBIO;23282843 - CEI JOSE FACANHA DA SILVA - Creche (0 a 3 anos)| Educação Infantil | Regular | Integral (40h);92;0;92;5;58;34;Atenção (Não Enturmados)
SECRETARIA MUNICIPAL DE EUSEBIO-CE;EUSEBIO;23282843 - CEI JOSE FACANHA DA SILVA - Pré-escola (4 e 5 anos)| Educação Infantil | Regular | Integral (40h);4;0;4;2;4;0;OK
SECRETARIA MUNICIPAL DE EUSEBIO-CE;EUSEBIO;23262800 - CEI MARIA ZULEIDE ROCHA;482;0;482;22;482;0;OK
SECRETARIA MUNICIPAL DE EUSEBIO-CE;EUSEBIO;23262800 - CEI MARIA ZULEIDE ROCHA - 1º Ano| Ensino Fundamental | Regular | Integral (40h);90;0;90;4;90;0;OK
SECRETARIA MUNICIPAL DE EUSEBIO-CE;EUSEBIO;23262800 - CEI MARIA ZULEIDE ROCHA - 2º Ano| Ensino Fundamental | Regular | Integral (40h);69;0;69;3;69;0;OK
SECRETARIA MUNICIPAL DE EUSEBIO-CE;EUSEBIO;23262800 - CEI MARIA ZULEIDE ROCHA - Creche (0 a 3 anos)| Educação Infantil | Regular | Integral (40h);147;0;147;7;147;0;OK
SECRETARIA MUNICIPAL DE EUSEBIO-CE;EUSEBIO;23262800 - CEI MARIA ZULEIDE ROCHA - Pré-escola (4 e 5 anos)| Educação Infantil | Regular | Integral (40h);176;0;176;8;176;0;OK
SECRETARIA MUNICIPAL DE EUSEBIO-CE;EUSEBIO;23265442 - CEI TIMBU;200;0;200;10;200;0;OK
SECRETARIA MUNICIPAL DE EUSEBIO-CE;EUSEBIO;23265442 - CEI TIMBU - Creche (0 a 3 anos)| Educação Infantil | Regular | Integral (40h);137;0;137;7;137;0;OK
